"id","strategy_name","symbol","exchange","type","entry_price","exit_price","qty","fee","size","PNL","PNL_percentage","holding_period","opened_at","closed_at"
"79ed96c8-9697-45e4-b6d8-2f9bc4f031cc","FractalGeneticOptimization","BTC-USDT","Binance","long","22753.03","22979.625353284857","0.321","14.680182368404438","7303.72263","58.05692603603497","0.7948950004969585","23460.0","1675727100000.0","1675750560000.0"
"6c893eca-914a-481d-bc0e-e942ef5f1c06","FractalGeneticOptimization","BTC-USDT","Binance","short","23006.14","23103.713820791174","0.32","14.755153222653178","7361.9648","-45.97877587582902","-0.6245449024128589","25260.0","1675766700000.0","1675791960000.0"
"96869b7a-5381-4384-a9c1-ca4f15aa7208","FractalGeneticOptimization","BTC-USDT","Binance","short","23243.45","23403.774963009717","0.315","14.693875863348064","7321.68675","-65.19623921140865","-0.8904538180550903","2760.0","1675815300000.0","1675818060000.0"
"4ea545ca-bd2b-4368-8c06-fae5e0213dc2","FractalGeneticOptimization","BTC-USDT","Binance","short","23287.66","23043.83421620982","0.311","14.409094701241253","7242.46226","61.42072405750478","0.8480641231191556","41460.0","1675821600000.0","1675863060000.0"
"3948ee52-f622-4b9f-9c4f-a4414fecd5c2","FractalGeneticOptimization","BTC-USDT","Binance","long","22863.92","22703.022606577484","0.32","14.581421634104796","7316.4544","-66.06858752930933","-0.9030137265573517","36960.0","1675874700000.0","1675911660000.0"
"a9d9dda3-dc76-4745-ba3e-be2bc5e36f25","FractalGeneticOptimization","BTC-USDT","Binance","long","22518.44","22788.54080636573","0.322","14.588847819649764","7250.93768","72.38361183011588","0.9982655350875376","37860.0","1675915200000.0","1675953060000.0"
"afbd7abe-9487-4175-9906-b0de17bfee02","FractalGeneticOptimization","BTC-USDT","Binance","long","22042.57","21789.622169980863","0.332","14.552287800433648","7318.13324","-98.53096736678705","-1.3463948268696329","2760.0","1675975500000.0","1675978260000.0"
"5dfebe4c-79b1-48ac-8a36-6ee979f69c4d","FractalGeneticOptimization","BTC-USDT","Binance","long","21890.23","21634.91612095794","0.33","14.363298219916121","7223.775900000001","-98.61687830379587","-1.3651707869813052","26160.0","1675980900000.0","1676007060000.0"
"73edbd62-8600-4ea6-a5e5-7d474b03f71f","FractalGeneticOptimization","BTC-USDT","Binance","long","21848.24","21698.389161644674","0.326","14.196201106696165","7122.526240000001","-63.04757441053282","-0.8851855688008361","19860.0","1676010600000.0","1676030460000.0"
"ad03d486-3006-4448-83bb-75a402721845","FractalGeneticOptimization","BTC-USDT","Binance","long","21806.42","21687.8995551291","0.324","14.092159535861828","7065.2800799999995","-52.492783674032566","-0.7429681920554885","4560.0","1676039400000.0","1676043960000.0"
"565eb5a0-a3dc-4364-ab3c-7ebf7cad833f","FractalGeneticOptimization","BTC-USDT","Binance","long","21710.89","21561.979617544323","0.323","13.977136886466814","7012.61747","-62.07519041965045","-0.8851928781971684","10860.0","1676053800000.0","1676064660000.0"
"e0273d7d-0199-496c-be3f-9769f49dabe1","FractalGeneticOptimization","BTC-USDT","Binance","long","21625.19","21840.12155672606","0.322","13.99583032126579","6963.31118","55.21213094452556","0.7929005255876783","78360.0","1676073600000.0","1676151960000.0"
"11705eed-dc5b-4fd6-a435-f1a81fcca451","FractalGeneticOptimization","BTC-USDT","Binance","short","21809.82","21886.47733042355","0.322","14.070207740396384","7022.7620400000005","-38.753868136779445","-0.551832283595066","2760.0","1676154600000.0","1676157360000.0"
"984e297d-9d37-45c9-aff7-426407d6cae3","FractalGeneticOptimization","BTC-USDT","Binance","short","21862.55","21947.046951501972","0.319","13.975261427529128","6974.15345","-40.9297889566585","-0.5868782390593729","35160.0","1676160000000.0","1676195160000.0"
"ac7ce4a1-2191-49f0-95e1-f4b16021aec6","FractalGeneticOptimization","BTC-USDT","Binance","short","21927.8","22017.707179394165","0.316","13.886780268688554","6929.1848","-42.297448957244924","-0.6104246051749829","4560.0","1676214900000.0","1676219460000.0"
"0f047800-97c5-4f6e-b2a5-4a03ed22ae7d","FractalGeneticOptimization","BTC-USDT","Binance","short","21971.95","21810.797177385437","0.314","13.747782613699027","6899.192300000001","36.854203687273994","0.5341814242121355","9960.0","1676227500000.0","1676237460000.0"
"43e59164-635e-49dc-b85a-b32861ad37c7","FractalGeneticOptimization","BTC-USDT","Binance","long","21791.05","21655.50595036111","0.318","13.816004792214834","6929.5539","-56.919012577382176","-0.8213950479176181","10860.0","1676241000000.0","1676251860000.0"
"3ca1fe18-8464-4b7a-8f6b-38af9dd3a75d","FractalGeneticOptimization","BTC-USDT","Binance","long","21758.01","21605.693864657213","0.316","13.702930421231677","6875.5311599999995","-61.83482918955201","-0.8993462141411052","22560.0","1676257200000.0","1676279760000.0"
"4f9edc90-1af2-4daa-bdab-935c108d8dbc","FractalGeneticOptimization","BTC-USDT","Binance","long","21584.74","21443.703970232615","0.316","13.596988294593507","6820.777840000001","-58.16437370108778","-0.8527527954361255","960.0","1676282400000.0","1676283360000.0"
"1871aba3-859e-4589-9c88-b110c779cb12","FractalGeneticOptimization","BTC-USDT","Binance","long","21650.49","21512.039175324484","0.313","13.509871631876564","6776.603370000001","-56.84497975531359","-0.8388417714834265","14460.0","1676290500000.0","1676304960000.0"
